_id,created_at,updated_at,@context,@type,name,url,floorSize.@type,floorSize.value,floorSize.unitCode,address.@type,address.addressLocality,address.addressRegion,address.postalCode,geo.@type,geo.addressCountry,geo.latitude,geo.longitude,geo.postalCode,image,announce_detail.rooms,announce_detail.bead_rooms,announce_detail.bathroom,announce_detail.shower_room,announce_detail.price,announce_detail.price_m2,announce_detail.dpe,announce_detail.ges
6591ba7f6aea9bf2410bf130,2023-12-31 19:01:19.332,2023-12-31 19:01:19.332,https://schema.org,SingleFamilyResidence,appartement 119.02M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64770412.html,QuantitativeValue,119.0199966430664,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.7,7.25,F-06000,https://lh3.googleusercontent.com/8jAnjVi6RJ1uX4Ka7ZZ_UVUVdX3VcFEOkTLeUJ9rRfGeX98PxeIEXKoIxkAgwKVvqyfsBgK-Mz55P9lPQOhAl3xzxcwyyOHTDBB-fw=rj-w350-h264-l80,4,3,0,0,1395000,11721,D,C
6591ba856aea9bf2410bf131,2023-12-31 19:01:25.354,2023-12-31 19:01:25.354,https://schema.org,SingleFamilyResidence,appartement 76M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64766750.html,QuantitativeValue,76.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06088,GeoCoordinates,France,43.70396,7.25722,F-06088,https://lh3.googleusercontent.com/VMQsMFPR0s7A5-MN42uw85N39k1noV36ur-yZcrWPNhbHGEIw39Jall3qio0GCNJB0N422TlAM6QEuXKK0Cq-du-fcaprcsZPQMeF0I=rj-w350-h264-l80,4,0,0,0,344000,4526,A,A
6591ba896aea9bf2410bf132,2023-12-31 19:01:29.576,2023-12-31 19:01:29.576,https://schema.org,SingleFamilyResidence,appartement 70M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64766676.html,QuantitativeValue,70.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.71285,7.25387,F-06000,https://lh3.googleusercontent.com/h59-OPQkjR6f_XTMUkKOvRGXHO0XdSC24Fcz7XEIqsF9rGmoquBZIBTQjkEA07CQj9s1UjwLeRVLAiWb9tbIX4B7iNgc7OJrzBI1oHc=rj-w350-h264-l80,3,0,0,0,438000,6257,A,A
6591ba8b6aea9bf2410bf133,2023-12-31 19:01:31.629,2023-12-31 19:01:31.629,https://schema.org,SingleFamilyResidence,appartement 90.02M2 à Nice (06),https://proprietes.lefigaro.fr/annonces/appartement-alpes+maritimes-provence+alpes+cote+d+azur-france/64789220/,QuantitativeValue,90.0199966430664,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06300,GeoCoordinates,France,43.69605,7.29721,F-06300,https://lh3.googleusercontent.com/vYGFU8xzlvo9SncON_N4QDEAkUwEygBZOb_KAAzDNe-veHdWoHNcHXqTpB_CrQv7VL80_xR_JhY7mTDUb6dfIF6VmiVuSWSVoK21RA=rj-w350-h264-l80,0,0,0,0,0,0,F,F
6591ba9f6aea9bf2410bf134,2023-12-31 19:01:51.039,2023-12-31 19:01:51.039,https://schema.org,SingleFamilyResidence,appartement 61.41M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-57183454.html,QuantitativeValue,61.40999984741211,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06200,GeoCoordinates,France,43.67803,7.20764,F-06200,https://lh3.googleusercontent.com/EW2Zt39lsl_Itk3blS8MS0bGEG5EigkQQxCCClwM4qHhQRsjmba4xY1iF-fL7YtaRJg1VCZl93f05DgabsS_eBPDYiesQY_8Aa7H=rj-w350-h264-l80,2,1,1,0,226000,3680,D,D
6591bab16aea9bf2410bf135,2023-12-31 19:02:09.775,2023-12-31 19:02:09.775,https://schema.org,SingleFamilyResidence,appartement 26M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-63689066.html,QuantitativeValue,26.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.69729,7.26506,F-06000,https://lh3.googleusercontent.com/LKZX-oz1zR_LwFb7n9yvLH-wdr7Yvx9jP-bfiLVllCZE_vZ_xiVK7mUwRumNx2J2MwsXWPbQKeRS7tvwMODccZR2LuDKDXHcwjPL=rj-w350-h264-l80,2,0,0,0,279000,10731,C,A
6591bab56aea9bf2410bf136,2023-12-31 19:02:13.968,2023-12-31 19:02:13.968,https://schema.org,SingleFamilyResidence,appartement 80M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64258658.html,QuantitativeValue,80.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.719837,7.282698,F-06000,https://lh3.googleusercontent.com/qZ03zsTcyq_3SEJcm6qF-eXZqLSdd0FhlCJXPxsl2Ugtrh55ScUjQOToTCa8a39YNKBMXclWl5YrncCpNoUMh6ap6Iy2CDa7ZB55KQ=rj-w350-h264-l80,3,2,1,1,245000,3063,D,B
6591bab86aea9bf2410bf137,2023-12-31 19:02:16.588,2023-12-31 19:02:16.588,https://schema.org,SingleFamilyResidence,appartement 187M2 à Nice (06),https://proprietes.lefigaro.fr/annonces/appartement-alpes+maritimes-provence+alpes+cote+d+azur-france/64789216/,QuantitativeValue,187.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.70198,7.26732,F-06000,https://lh3.googleusercontent.com/SsgPbP1wtGXSyMyXEwOUAqqM7li04Nj5csHR6BVIe9IjdoJCLojwDxYRBgYXff3zZIZEjN2qY1i1jhlEyVGl2D3l7QqtHzRiLFSlgw=rj-w350-h264-l80,0,0,0,0,0,0,F,F
6591bac86aea9bf2410bf138,2023-12-31 19:02:32.061,2023-12-31 19:02:32.061,https://schema.org,SingleFamilyResidence,appartement 72.16M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64765680.html,QuantitativeValue,72.16000366210938,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.70569,7.28552,F-06000,https://lh3.googleusercontent.com/jepp-ojAYHktZIGMCGzkKXj8HLdlAMMbYH0IcJfeEThSBUD-T6JcAIfm6dlEq5JBgvgJztu0jLGzki2Ub2Q6KXqrwHjmzVZ4netQo9g=rj-w350-h264-l80,3,2,0,0,870000,12057,A,A
6591bacc6aea9bf2410bf139,2023-12-31 19:02:36.346,2023-12-31 19:02:36.346,https://schema.org,SingleFamilyResidence,appartement 97.4M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64765554.html,QuantitativeValue,97.4000015258789,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.70569,7.28552,F-06000,https://lh3.googleusercontent.com/rM1Rj1btAzh1OsBYin0TlkUQakXwplxpTrS_Opueg0cUiuKUrBkD0wMBcbf3vjAc17cC2yY1oTr3X0YaFYky5jo1yIk0qEdJNNw7Mg=rj-w350-h264-l80,4,3,0,0,1250000,12834,A,A
6591bad06aea9bf2410bf13a,2023-12-31 19:02:40.559,2023-12-31 19:02:40.559,https://schema.org,SingleFamilyResidence,appartement 86M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64765426.html,QuantitativeValue,86.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.69221,7.24831,F-06000,https://lh3.googleusercontent.com/HRqJ3Lkqg_ASrJpMwBivix-XAjv_GxJFYiyAhqByIReCyc07Z2G5Yu79ShUIYXETt37ECC7JQ8Xi0P7R85w7YW2-PLMcATEZ_1FGhA=rj-w350-h264-l80,5,0,0,0,595000,6919,F,F
6591bad26aea9bf2410bf13b,2023-12-31 19:02:42.502,2023-12-31 19:02:42.502,https://schema.org,SingleFamilyResidence,appartement 67.12M2 à Nice (06),https://proprietes.lefigaro.fr/annonces/appartement-alpes+maritimes-provence+alpes+cote+d+azur-france/64659386/,QuantitativeValue,67.12000274658203,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06100,GeoCoordinates,France,43.71282,7.26281,F-06100,https://lh3.googleusercontent.com/_C_XuVnnJuwfxvWhVDb5xegBhUgJYA2X_dEVOB-1xWigAbqdsHWtk1GoEhjWIe2QBvXwmFILOBh8ttFZppdNOUhEakMUxEKILp4Dhw=rj-w350-h264-l80,0,0,0,0,0,0,F,F
6591bad56aea9bf2410bf13c,2023-12-31 19:02:45.342,2023-12-31 19:02:45.342,https://schema.org,SingleFamilyResidence,appartement 86.35M2 à Nice (06),https://proprietes.lefigaro.fr/annonces/appartement-alpes+maritimes-provence+alpes+cote+d+azur-france/62192592/,QuantitativeValue,86.3499984741211,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.70611,7.27633,F-06000,https://lh3.googleusercontent.com/cPudRQJjA9aFw1zDtmxRYBkY5y200jlvvL84pbSkMU-2Fbrcf14qLbXtQhF_4iACMvJBAHlh5J1L_o6JXUnMeoESVNW0RYNvNMTS2g=rj-w350-h264-l80,0,0,0,0,0,0,F,F
6591bad96aea9bf2410bf13d,2023-12-31 19:02:49.414,2023-12-31 19:02:49.414,https://schema.org,SingleFamilyResidence,appartement 32.4M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64760764.html,QuantitativeValue,32.400001525878906,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.7,7.25,F-06000,https://lh3.googleusercontent.com/9MuH8Dd6NvDzjBWi35UgjD8zTt72iSU8QgCmMoK1Vc3d55gIifbyBBIy2xHif9VhFpXsAseSEA9aUFksQe0y6FWpWrmMEcWa38tw=rj-w350-h264-l80,2,1,0,1,326000,10062,F,F
6591badd6aea9bf2410bf13e,2023-12-31 19:02:53.575,2023-12-31 19:02:53.575,https://schema.org,SingleFamilyResidence,appartement 28.01M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64760766.html,QuantitativeValue,28.010000228881836,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.7,7.25,F-06000,https://lh3.googleusercontent.com/ETbIjKHwfw-Griw34-uO-XoVrHWcdlJgIlMIpZN-XwqCVYk97PWyCJ5CmP__rpVqbPK6hItsEWVTlVl9N-_2rQUrLA8qnM7p6KVPew=rj-w350-h264-l80,2,1,0,1,289000,10318,F,F
6591bae06aea9bf2410bf13f,2023-12-31 19:02:56.008,2023-12-31 19:02:56.008,https://schema.org,SingleFamilyResidence,appartement 135M2 à Nice (06),https://proprietes.lefigaro.fr/annonces/appartement-alpes+maritimes-provence+alpes+cote+d+azur-france/64646778/,QuantitativeValue,135.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06200,GeoCoordinates,France,43.71285,7.25387,F-06200,https://lh3.googleusercontent.com/auuuQ1gZFJq_aBrT0GZ22fU3n-_7iIqNVIkVosJYVDfFjvFXGSaAmd4tu4Hdfp7hDy4eJw0WFb097wdNo4icRHwkxF15DLuJyzCjqg=rj-w350-h264-l80,0,0,0,0,0,0,F,F
6591bae56aea9bf2410bf140,2023-12-31 19:03:01.531,2023-12-31 19:03:01.531,https://schema.org,SingleFamilyResidence,appartement 32.5M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64760168.html,QuantitativeValue,32.5,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06200,GeoCoordinates,France,43.7,7.25,F-06200,https://lh3.googleusercontent.com/VKzx4rj8NJQJAZB57U2YNSGSrqhQKLRxgbLZXKAYJPJvvbsQOxrKK5_W6eQLGeNpiGQOvMfjmX1fIsnh-bXGXvfAJ0nzXH7dk9MTpjA=rj-w350-h264-l80,1,0,1,0,121000,3723,F,F
6591baef6aea9bf2410bf141,2023-12-31 19:03:11.888,2023-12-31 19:03:11.888,https://schema.org,SingleFamilyResidence,appartement 63M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64757456.html,QuantitativeValue,63.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06200,GeoCoordinates,France,43.7,7.25,F-06200,https://lh3.googleusercontent.com/iE_eEYCD2p3byiEpSoZ7uCIDNDYGSkI9BvqtDgKvQhxjGNmC7FIQSqRrOen0HdNXIp723jS176Rnenpp2LuS5H4e8ov1AmbnmLHw=rj-w350-h264-l80,3,2,1,1,315000,5000,C,C
6591baf66aea9bf2410bf142,2023-12-31 19:03:18.197,2023-12-31 19:03:18.197,https://schema.org,SingleFamilyResidence,appartement 71M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64752042.html,QuantitativeValue,71.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06300,GeoCoordinates,France,43.7,7.25,F-06300,https://lh3.googleusercontent.com/j3j6KQn4aV0rXfvVncuBwuBDu_6At7X7OgyIlcVzKg8Wpp_MDhluXCGQkZTJT9Fp-OHTORGs7Eg2CHE7yT05KJqL1D4cLrBFfU-TwA=rj-w350-h264-l80,3,2,0,1,299000,4211,D,D
6591bb046aea9bf2410bf143,2023-12-31 19:03:32.698,2023-12-31 19:03:32.698,https://schema.org,SingleFamilyResidence,appartement 45M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64752038.html,QuantitativeValue,45.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06300,GeoCoordinates,France,43.7,7.25,F-06300,https://lh3.googleusercontent.com/qCXLXQ5OgOC0sajyj8eOEjBR2kw-Axd6QNilXVhyJtA9QVWgTCRbvagTVPjj-dbtO55W_UWV8NV2r52RdXYfnCrxo9nJ6yTF3EhlBw=rj-w350-h264-l80,2,1,1,0,197900,4398,D,D
6591bb096aea9bf2410bf144,2023-12-31 19:03:37.261,2023-12-31 19:03:37.261,https://schema.org,SingleFamilyResidence,appartement 50M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64752040.html,QuantitativeValue,50.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06300,GeoCoordinates,France,43.7,7.25,F-06300,https://lh3.googleusercontent.com/j46ypeQAP8avb0TF9WtmPmotf3i-6f2vV8_eIh8VuOv3wSCwONAw0J_bjXLFwqSljQCVnBM2cxW7xhsJxwvSJ51eduYxj2uZa_iq=rj-w350-h264-l80,2,1,1,0,217000,4340,B,A
6591bb0e6aea9bf2410bf145,2023-12-31 19:03:42.847,2023-12-31 19:03:42.847,https://schema.org,SingleFamilyResidence,appartement 44M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64752036.html,QuantitativeValue,44.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.7,7.25,F-06000,https://lh3.googleusercontent.com/NVb8OpOMHJG1S17YNDbuepOLQYpMucLBPaTlGa8niDEgR_N2YQqk6m6AbrKTbzLJjqMsF5tGNVLsgo-sGlsn7gWlt8YW4OoK541u=rj-w350-h264-l80,2,1,0,1,178900,4066,C,C
6591bb166aea9bf2410bf146,2023-12-31 19:03:50.437,2023-12-31 19:03:50.437,https://schema.org,SingleFamilyResidence,appartement 50M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64752032.html,QuantitativeValue,50.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06300,GeoCoordinates,France,43.7,7.25,F-06300,https://lh3.googleusercontent.com/OkSc39naMUr-7WeUnupOWbCeUFECl-lvJf-d_gu405d5qtHRsouXTXzPR6IKbj1hPmGi6vZFUkfsdjaL7hdyuEt-SnqUXetzypWUzA=rj-w350-h264-l80,2,1,1,0,174900,3498,C,A
6591bb1a6aea9bf2410bf147,2023-12-31 19:03:54.815,2023-12-31 19:03:54.815,https://schema.org,SingleFamilyResidence,appartement 80M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64752034.html,QuantitativeValue,80.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06300,GeoCoordinates,France,43.7,7.25,F-06300,https://lh3.googleusercontent.com/jilJxSeUfpVXKwkhTnvGxM-pVGea4o-xl7AuPBsOfn93vvfnNApniaZ1D-EhFxhBHxp0D2SR1OepYIW-yLIVs5Ye0SVW5UYuk-4Ru08=rj-w350-h264-l80,4,3,1,0,175000,2188,C,A
6591bb1f6aea9bf2410bf148,2023-12-31 19:03:59.167,2023-12-31 19:03:59.167,https://schema.org,SingleFamilyResidence,appartement 28M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64752030.html,QuantitativeValue,28.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06200,GeoCoordinates,France,43.7,7.25,F-06200,https://lh3.googleusercontent.com/1pWQJzOCbL3vWrR-PrxVXIF1Ulwc33wRGe0Dj0syK7Frz9Ey5Sw7cO-akP-8r_3dsvxgdv1KJkh-yirS8_CfXfWNpYWq97IzC3ImSw=rj-w350-h264-l80,1,0,1,0,159000,5679,D,A
6591bb216aea9bf2410bf149,2023-12-31 19:04:01.324,2023-12-31 19:04:01.324,https://schema.org,SingleFamilyResidence,appartement 92M2 à Nice (06),https://proprietes.lefigaro.fr/annonces/appartement-alpes+maritimes-provence+alpes+cote+d+azur-france/64645430/,QuantitativeValue,92.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.7,7.25,F-06000,https://lh3.googleusercontent.com/YZ_uQfzy8twW3z6gWGdQYpiB2bhWFYuwdCrffY_5_iaPLh-JEBMcUSgI9ohsMQQympAK0vVoHk5avG5PzNreVFQjfGszwv0qiQADzQ=rj-w350-h264-l80,0,0,0,0,0,0,F,F
6591bb2b6aea9bf2410bf14a,2023-12-31 19:04:11.372,2023-12-31 19:04:11.372,https://schema.org,SingleFamilyResidence,appartement 78M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64752028.html,QuantitativeValue,78.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06300,GeoCoordinates,France,43.7,7.25,F-06300,https://lh3.googleusercontent.com/Mdffn2R5NtFAP_Lmuz2u6pZ6e78hLvHtjRoQsTeheDmFIvRmHSd_szQd2NzAARVUnFe-OlmYMtpCcJrlsCsRz-pqnu6URvZb1drh=rj-w350-h264-l80,4,3,1,1,156000,2000,A,A
6591bb2f6aea9bf2410bf14b,2023-12-31 19:04:15.865,2023-12-31 19:04:15.865,https://schema.org,SingleFamilyResidence,appartement 96M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64748320.html,QuantitativeValue,96.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06200,GeoCoordinates,France,43.7,7.25,F-06200,https://lh3.googleusercontent.com/1UVh4xsPnEa-YlqClr04_p8TFCwV390bo_wPrcZvowomQlrGuMqPtrcNj4j5EHYb-CSMuNvaykbquxo6ZjIyJK9DI9yh6Gzs7Y7_=rj-w350-h264-l80,3,2,0,0,670000,6979,D,D
6591bb386aea9bf2410bf14c,2023-12-31 19:04:24.049,2023-12-31 19:04:24.049,https://schema.org,SingleFamilyResidence,appartement 62M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-64748098.html,QuantitativeValue,62.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06200,GeoCoordinates,France,43.7,7.25,F-06200,https://lh3.googleusercontent.com/uA7AKCd2_trMR6W_Xefee4i0wONTYKqJ-xEeSsT1fe1tTQFSBeLhrrJumZtS6lAePU2AGbY0snrRzod4aWt7zMCrdodWkO0heiWf=rj-w350-h264-l80,3,2,0,0,299900,4837,D,D
6591bb3a6aea9bf2410bf14d,2023-12-31 19:04:26.626,2023-12-31 19:04:26.626,https://schema.org,SingleFamilyResidence,appartement 160M2 à Nice (06),https://proprietes.lefigaro.fr/annonces/appartement-alpes+maritimes-provence+alpes+cote+d+azur-france/64625542/,QuantitativeValue,160.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06000,GeoCoordinates,France,43.69887,7.26422,F-06000,https://lh3.googleusercontent.com/Z57kgSKUz5SMQcMCsRe9yijCvICPWPUybSJrBDNha2L5AFsMy3Oa2B8fPZqmRK7gLG_vtsz7fKQOvtBqOCuZF5-TqN5FsoAHfFHIFQ=rj-w350-h264-l80,0,0,0,0,0,0,F,F
6591bb406aea9bf2410bf14e,2023-12-31 19:04:32.206,2023-12-31 19:04:32.206,https://schema.org,SingleFamilyResidence,appartement 82M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-63774212.html,QuantitativeValue,82.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06100,GeoCoordinates,France,43.726833,7.2620897,F-06100,https://lh3.googleusercontent.com/oARbjxQyP2zyoTivvyOeQP5k7FapQ-wo0y9kjdSPsLKqhl1kIp3D4vtcdyXWJBepC85qirpsLzIV2suweolgCTqacoT5yK4_KHDKrVw=rj-w350-h264-l80,3,2,1,1,472000,5756,C,C
6591bb466aea9bf2410bf14f,2023-12-31 19:04:38.047,2023-12-31 19:04:38.047,https://schema.org,SingleFamilyResidence,appartement 90M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-63773990.html,QuantitativeValue,90.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06200,GeoCoordinates,France,43.6897,7.2161403,F-06200,https://lh3.googleusercontent.com/lJqrLjlL2hXURTnQqU3aqC1btJZhqunqNbDJMyYhMTcdnSrszT-SAqzY12lfvvMwl5J02QmATJBV9Uu-aNNM_443evWUPbMdHzDpKg=rj-w350-h264-l80,3,2,1,0,536000,5956,C,B
6591bb4c6aea9bf2410bf150,2023-12-31 19:04:44.103,2023-12-31 19:04:44.103,https://schema.org,SingleFamilyResidence,appartement 82M2 à Nice (06),https://immobilier.lefigaro.fr/annonces/annonce-60553126.html,QuantitativeValue,82.0,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06300,GeoCoordinates,France,43.70937,7.25751,F-06300,https://lh3.googleusercontent.com/fbvDhh7MNcioVdS7b8KDTj61FmeuZ7OoF5ZhJjGCBAq0QVyPDfIHfhYDgnLATNaEuRiFwqPAmrrX1jbHTVpd0lHcFC-WH-8Y5WFYhg=rj-w350-h264-l80,3,2,0,1,975000,11890,A,A
6591bb4e6aea9bf2410bf151,2023-12-31 19:04:46.186,2023-12-31 19:04:46.186,https://schema.org,SingleFamilyResidence,appartement 48.57M2 à Nice (06),https://proprietes.lefigaro.fr/annonces/appartement-alpes+maritimes-provence+alpes+cote+d+azur-france/64596162/,QuantitativeValue,48.56999969482422,MTK,PostalAddress,Nice (06),Alpes-Maritimes,F-06100,GeoCoordinates,France,43.71912,7.2678,F-06100,https://lh3.googleusercontent.com/Kbq4bNFXo0VofeXCkausBf8x20KpxwbjA847o1D0TMN7EJA4q5AraGsn8h3bD_velq_O4RQkc_esYyFHefmeHOcol2QpXRk50Fq0=rj-w350-h264-l80,0,0,0,0,0,0,F,F
